Fz,Cz,Pz,Oz,F3,F4,C3,C4
9.3681,11.6369,11.3635,12.1045,8.9607,6.7309,9.8124,12.4023
6.9279,14.1869,8.9319,10.7757,10.2713,8.8659,16.5670,14.2111
10.2653,13.3462,10.0811,11.4202,7.1207,8.0799,11.6978,10.0231
6.7815,9.5040,9.7937,10.1310,6.8081,8.2755,9.1249,11.0692
7.1296,9.5604,11.8758,9.7345,4.4044,2.7214,6.5692,8.6589
4.4904,5.5688,8.2332,10.8998,2.7334,0.3034,6.4204,6.2501
3.3352,3.0229,3.5963,7.7787,0.5764,-0.3598,4.6572,6.1762
2.4195,2.3293,4.4677,5.7564,-1.5628,-1.7428,3.2422,4.4068
1.3839,2.8816,-0.4541,0.1275,-1.6844,2.0029,1.0450,0.0720
0.9641,1.4297,1.6240,-1.7267,1.0640,2.3230,0.9498,-0.2732
1.2814,-0.8183,-2.5736,-6.5105,0.0313,0.4824,-2.0732,-1.0699
-1.2701,-2.1817,-3.8791,-5.6771,-0.4698,1.5699,-5.9907,-3.4978
-1.5866,-4.3181,-3.6108,-5.1405,-1.6192,-0.7824,-5.0724,-3.9708
-4.1109,-7.9885,-9.3291,-7.7265,-2.6787,-2.3636,-10.3016,-6.3286
-3.2934,-8.3019,-11.1399,-10.4564,-2.3073,-4.3772,-8.1492,-5.9310
-7.9194,-9.4627,-11.2895,-11.3362,-6.2174,-6.1801,-11.9101,-12.7366
-5.3982,-10.7935,-9.8141,-12.9308,-9.4123,-9.7224,-11.5484,-11.9771
-8.8655,-10.7174,-14.0727,-11.4865,-7.4730,-8.1921,-10.5297,-13.8635
-10.9862,-11.1572,-15.8446,-9.7803,-9.3011,-9.0542,-13.8096,-11.4803
-7.9269,-10.4903,-11.4350,-11.7389,-8.4184,-7.3474,-9.7864,-13.8040
-7.7018,-7.3564,-8.5035,-6.5967,-4.6143,-6.8854,-10.1830,-9.0134
-3.4222,-6.2890,-5.6375,-2.8965,-4.9016,-5.1148,-4.4051,-7.9800
-3.3622,-4.5004,-5.9516,-1.9170,-1.9005,-3.6411,-4.7159,-5.2695
-0.7525,-0.3389,-3.6114,2.7456,-1.5863,0.2903,-2.5272,-3.4362
-0.9096,1.5465,0.8781,8.6385,1.9630,3.3999,2.3774,0.6489
2.7358,3.8157,-1.8046,6.5003,4.6214,1.9921,2.7605,5.0410
0.6296,6.0261,1.8713,8.8578,1.9565,4.4208,3.5273,4.7517
2.1058,5.6924,3.7545,8.0751,4.3815,4.4298,4.7360,6.3943
5.3200,6.3769,4.7433,9.6841,3.4298,2.2015,5.4362,8.0001
4.7320,3.4601,3.5668,9.7254,2.2518,1.3080,7.1379,5.5203
3.4649,5.8096,4.4082,8.4610,2.7055,1.4956,1.6354,3.6984
0.7471,4.6164,0.5129,5.4158,0.9454,-1.2564,3.9742,4.6405
1.7220,2.5980,3.0878,5.7956,2.4580,0.7658,4.4083,2.6545
1.6419,4.1669,4.5654,6.0784,-0.9329,-0.7856,3.4682,2.4214
-0.0422,4.0560,2.2013,2.8782,1.4623,2.8527,4.9819,0.7372
4.0584,-0.2677,3.5018,1.9267,2.2231,5.6031,2.7645,4.2654
3.1232,0.3934,3.7291,-1.6081,1.1746,1.4873,2.3385,2.0363
1.2329,-0.4246,2.0655,-1.8440,4.4782,3.8451,3.0046,2.3893
1.0379,-1.7311,2.2291,-4.1874,6.2207,1.6436,1.4726,-0.2303
0.4367,-0.3205,-0.1625,-7.5002,1.8120,3.3990,-0.3114,0.9281
-4.0024,-3.1515,0.2764,-6.7728,1.2591,-1.3963,-0.1273,-2.0445
-2.3708,-4.3968,0.9153,-9.4875,-0.8732,-0.2791,-2.9788,-2.2126
-3.8484,-7.7521,-0.1211,-9.1427,-3.3972,-3.6363,-3.7039,-1.4704
-4.7042,-3.9374,-1.2612,-7.4528,-5.8824,-3.4617,-3.8437,-1.8655
-3.4048,-6.1609,0.3194,-6.1509,-4.2961,-4.7839,-0.6275,-2.6901
0.5653,-2.8765,1.8034,-6.6005,-4.5874,-1.2660,-6.4109,-4.2316
0.2309,-0.5840,-1.2849,-0.9404,1.5283,-2.2834,0.6711,4.5670
0.1661,3.4042,4.7618,0.9515,0.7532,1.7538,2.1471,4.7145
3.7154,1.8476,3.7509,1.7287,2.4812,2.4839,1.6569,5.2622
6.5747,1.4771,5.9375,2.9929,6.1338,4.6284,6.4710,4.8766
7.0083,7.9272,7.7849,7.1825,4.2999,6.2042,8.0123,7.1283
6.2101,11.2385,4.1494,8.2380,5.1782,5.1857,8.7472,7.0476
4.9484,10.4401,4.8384,9.8845,5.8899,6.1033,3.6509,9.5244
6.1314,8.1458,4.6640,9.2557,6.0291,6.7814,8.7050,7.0492
4.3775,5.7093,2.6978,6.2050,3.4430,1.5233,4.0045,3.9348
3.6022,5.8695,4.9601,7.4885,1.1193,2.5046,4.2603,2.5243
1.6905,1.2549,-0.5949,6.0455,-0.8848,1.2452,2.3734,2.9435
0.9885,1.5430,-1.8333,5.6073,-1.6925,-3.5171,-1.9008,1.8144
-2.4058,-0.1056,-2.3100,1.6054,-2.6965,-5.1816,-1.1905,0.1113
-0.3294,-0.7262,-5.9086,3.1014,-4.6963,-2.6984,-4.0670,-2.3532
-2.4789,0.5698,-6.0464,-4.3579,-2.8533,-3.7435,-7.6673,-4.9392
-0.0395,-4.1299,-6.1964,-1.5630,-4.1852,0.2282,-3.7526,-10.3665
-4.6219,-6.6330,-8.2844,-5.8366,-2.2660,-2.3354,-7.6034,-5.9951
-1.5920,-7.1327,-8.9368,-6.0641,-3.3017,-3.7841,-8.7368,-7.4578
-4.7154,-11.0455,-10.4765,-8.8955,0.5570,-4.9728,-9.1633,-8.3488
-6.9539,-10.7144,-12.6512,-8.6701,-4.4057,-2.7110,-9.2640,-9.5915
-7.6643,-11.3777,-10.3088,-11.8980,-7.7654,-6.5158,-10.7182,-12.6217
-8.1657,-12.2298,-8.1719,-13.3409,-7.0863,-6.8193,-10.3994,-10.3854
-7.3549,-11.2588,-10.2854,-9.2622,-6.9050,-6.2503,-13.2266,-10.2691
-6.8876,-11.9554,-8.9082,-10.5199,-5.2542,-8.4906,-11.5595,-9.4224
-7.4914,-7.3915,-6.5508,-8.2335,-7.8386,-7.0233,-9.0031,-7.4092
-4.9273,-6.5949,-7.3056,-4.2739,-7.6245,-5.2757,-3.5673,-5.5081
0.6155,-3.4875,-0.2559,-4.7426,-1.6010,-1.8013,-3.5480,-3.9924
