Fz,Cz,Pz,Oz,F3,F4,C3,C4
-9.506405172261676029e+00,-9.312426430672147148e+00,-8.957288784814608107e+00,-8.864013093256843945e+00,-1.004611780524916220e+01,-9.100146979527526270e+00,-9.525393782117072661e+00,-9.582558070406637540e+00
-7.498551881875075154e+00,-7.555379392102560487e+00,-7.503713619072492236e+00,-5.802853100699309152e+00,-7.771181896448804416e+00,-6.979245219346088547e+00,-7.447981974243966796e+00,-7.802944771842129867e+00
-5.798204333546364886e+00,-5.201231356542132644e+00,-5.085611626075115410e+00,-4.517247029455483620e+00,-5.642910009548342209e+00,-5.040017878628893833e+00,-5.232335158765992311e+00,-5.451112545685783850e+00
-4.848845486195097365e+00,-5.209962883140795142e+00,-4.980374794540071370e+00,-5.113322014126294057e+00,-5.135093877096670312e+00,-4.984049513487622818e+00,-5.672766688099446952e+00,-5.258323255896497628e+00
-3.664927413268225909e+00,-4.095792084600345717e+00,-4.404439214151719462e+00,-3.745360105738481327e+00,-4.041094140350514508e+00,-3.488395645150805802e+00,-3.882260110906849970e+00,-3.986215903631139312e+00
4.077661800881057230e-01,-1.690414276280912120e-01,2.751974454068506232e-03,-2.226040274674814801e-01,1.568985984736165351e-01,-7.191413355980515176e-02,3.466485694876606655e-02,-5.940995953225403081e-02
4.260190040590507543e+00,3.918466717263392685e+00,4.060198600026546423e+00,3.516549804203413565e+00,3.884936230078207764e+00,4.019609266795984404e+00,4.183121750278690598e+00,3.531321585190398515e+00
5.758578008271395099e+00,5.099859369360454586e+00,5.735813648852886359e+00,4.765544522013762219e+00,5.253790269142987412e+00,4.765064010939590311e+00,5.684654377254452662e+00,4.896248324589800305e+00
5.417868000434934217e+00,5.236258305010956349e+00,5.752635882954162838e+00,4.804614831722685331e+00,5.591217505954618971e+00,5.206366846577695107e+00,5.162565836765353744e+00,6.024835463275066694e+00
7.392533477289271460e+00,6.908402806624800441e+00,6.542186352193811061e+00,6.063057689901386382e+00,7.270348960047241960e+00,7.290881654171810666e+00,7.003128096068460096e+00,6.975062102953097920e+00
9.203450084346071591e+00,9.099302376707543161e+00,9.958419179539628630e+00,8.491069676259686005e+00,9.602904755404150450e+00,9.602915689609497818e+00,9.292064934804493248e+00,9.892159673519140384e+00
8.816515617895161583e+00,8.467758066677959050e+00,8.091425141740758775e+00,8.077995793463955465e+00,9.003941516576785986e+00,8.423015043937459367e+00,8.617303499260307476e+00,8.297198284576865035e+00
5.929980860300450907e+00,5.137620287266404517e+00,5.884247284320380800e+00,5.270795861290139328e+00,5.986862031311803278e+00,5.848123746750441221e+00,5.918367711151402588e+00,5.673126688421096020e+00
4.620573510091745106e+00,4.999720837721728373e+00,5.007654818700065569e+00,4.710748918709126265e+00,5.246123011548490922e+00,4.817641233232241582e+00,4.840686120382235558e+00,4.943227035331387853e+00
6.027871444247760557e+00,5.895614511910744149e+00,5.490765025102865238e+00,5.324349145420405272e+00,6.654284253551937311e+00,6.105664780119180790e+00,5.535651170032016566e+00,5.466458711498130008e+00
5.512414332715872334e+00,5.361375025139044403e+00,5.482388642283090086e+00,5.406905072143946889e+00,5.563146395202228867e+00,5.534127003610255002e+00,5.457152952476568508e+00,5.609369523760982190e+00
3.556927419632888387e+00,3.033821740035246073e+00,2.842816536800964133e+00,2.273384108698116357e+00,3.376757552934612772e+00,2.884772822773506551e+00,3.173375284442969235e+00,2.566869793137297240e+00
2.236761328245081337e+00,9.925467088514102754e-01,2.056261260381770040e+00,1.984572834997065272e+00,2.056254859689036429e+00,1.764862314047167091e+00,1.991987609182911845e+00,1.572636321625818345e+00
3.489189033686701524e+00,2.374832445262181402e+00,3.542775054599836437e+00,2.391919313318748408e+00,2.876085610117621538e+00,3.265346899319844898e+00,3.752214481892762521e+00,2.821549601650974015e+00
4.190335835435623935e+00,3.566507248858954426e+00,4.528891692682863734e+00,3.125425983509918293e+00,3.531268353701083385e+00,3.573717116541168970e+00,4.537817064937381240e+00,3.692407794637639906e+00
1.847157780825710249e+00,1.129256948266024851e+00,1.975138630077809321e+00,1.263931224652762086e+00,1.259766996007467998e+00,1.251024121923396182e+00,1.845942987077371367e+00,1.664278382843579873e+00
-5.947129404381684692e-01,-1.196856020125045772e+00,-4.059664229747211306e-01,-6.898124517942715306e-01,-1.163395582771784120e+00,-5.270417863480761911e-01,-3.553157097538092168e-01,-1.222294175507536274e+00
-8.673332866711813693e-01,-1.340200341512656657e+00,1.628971581623472886e-02,-9.844770365872546058e-01,-9.662340820458380497e-01,-1.625090544416053495e-01,-5.342950015592455859e-01,-6.599342963757097724e-01
-5.661864391436353117e-01,-8.642957893104896705e-01,-7.602691968675209799e-02,-7.017892217053954829e-01,-7.296426483716137446e-01,-1.183640913634196323e+00,-1.833613498470709757e-01,-1.306853507565119976e+00
-3.408275454562872397e+00,-3.286921751690757176e+00,-2.668215531283980813e+00,-3.301123799100206480e+00,-3.172790098857127372e+00,-3.694380659237174402e+00,-2.736543906936135695e+00,-3.500943870598701047e+00
-6.786434753936439357e+00,-6.468012284922426858e+00,-6.305840462888133935e+00,-6.608188801973764903e+00,-6.634950212103901457e+00,-6.653231994092674739e+00,-6.157602884312342262e+00,-6.729025487839592756e+00
-6.514677264279985280e+00,-6.774050352447988033e+00,-6.688425163592397027e+00,-6.503318941647204809e+00,-7.054129234966413975e+00,-6.499691163181831932e+00,-6.419542286453249424e+00,-7.346920870082982447e+00
-4.876378240205979431e+00,-5.508345004563956593e+00,-4.902993416931213488e+00,-4.907615910574879337e+00,-5.798161460416356050e+00,-4.420419122325774275e+00,-4.970710129714458247e+00,-5.158450396635479329e+00
-5.373158605384928954e+00,-4.385488334621999051e+00,-4.813547303081600504e+00,-4.712347509243000943e+00,-4.919112453606170554e+00,-4.312786633843518125e+00,-4.744277813816711209e+00,-4.914502344162194447e+00
-5.756021625188854074e+00,-5.073351718041819503e+00,-5.340558422955300699e+00,-5.109763908696381307e+00,-5.737625623032305278e+00,-5.340603802000402744e+00,-5.722254655011329127e+00,-5.891350846473406122e+00
-3.890846577034162035e+00,-3.694345920440781139e+00,-3.831751322515563274e+00,-4.117052736123999246e+00,-4.085270806950824785e+00,-3.771434983667722118e+00,-3.932818747123919323e+00,-3.828357537374350361e+00
-2.359428005283098484e-02,-2.998015319122189770e-01,-4.051026345148306951e-01,5.539073601332872299e-02,4.134452866494574552e-01,-3.793461264608479766e-01,-5.243472969551357110e-01,1.241180133722673828e-01
2.228432977507988522e+00,2.433577106188146821e+00,2.252936356548394414e+00,1.729534998665904544e+00,2.487307801600364687e+00,1.934784807306641596e+00,1.863731622754360551e+00,2.476947909283012894e+00
1.439627269228694439e+00,2.022330414391592779e+00,1.670540374802705896e+00,1.654761128501969436e+00,1.927110035986283609e+00,1.461407003181900421e+00,7.059801755315161520e-01,2.121906341455967571e+00
1.144040144394449010e+00,2.258287683694142789e+00,1.245972411139679714e+00,1.389124721871866308e+00,1.438039494115542771e+00,9.660035314356878455e-01,1.908094374458531695e+00,2.194383514209933494e+00
2.972451686569634433e+00,3.516834497659004910e+00,2.787760219722280386e+00,3.925372152211195509e+00,3.531580378050617863e+00,3.053267360352254656e+00,3.260238440900258272e+00,4.088062694727686797e+00
4.158914815196522063e+00,4.580373177209594360e+00,4.246068745038967585e+00,4.481532480330506552e+00,4.462702019112953167e+00,3.929121822685281540e+00,4.276684364867496591e+00,5.040194203497827985e+00
1.778706401505819601e+00,2.594552841229765150e+00,1.365335735380565740e+00,2.516345426253395523e+00,1.899131668574033371e+00,2.232961530301698971e+00,2.251307630997791076e+00,2.420915827346230120e+00
-5.646419614907742801e-01,-1.379126488232355618e-01,-1.175589822781521576e+00,-5.513458613428390276e-01,-3.245334404177009358e-01,-4.165450972843992572e-01,-6.529218082121587274e-01,7.680827949664693621e-01
-5.221248041319803690e-01,-3.472753055830996027e-01,-1.182875007933188671e+00,-1.050486070779007020e-01,-2.856110418148630758e-01,-1.226269019714238684e-01,-1.724180787356641709e-01,-4.108471882280874121e-01
-3.752969199612574830e-02,9.480253587308121732e-01,-4.482752243757342492e-01,4.736431938952463394e-01,9.035468687428527268e-02,2.307522233071568341e-02,-1.163499602627858232e-01,6.065771654762920351e-01
-1.757817312335783200e+00,-4.770222074978205384e-01,-1.954923694574001169e+00,-7.880611093910475651e-01,-6.824060558452971215e-01,-1.298936794396954753e+00,-4.390049853598364527e-01,-8.625749409488123742e-01
-3.540380673845950010e+00,-2.834405911528923294e+00,-3.325594465365774965e+00,-2.923773521577090140e+00,-3.164942353406805076e+00,-2.821051205407815843e+00,-2.952126756120750262e+00,-2.282490243088929116e+00
-2.779231217337651660e+00,-2.389088963012821587e+00,-3.088561329003498113e+00,-2.638230271280644690e+00,-3.223406937368065162e+00,-3.404635055209939143e+00,-2.697470296956936853e+00,-2.827468784984290995e+00
-6.867355121584268751e-01,-5.268420775929247846e-01,3.447638642827068889e-01,-7.643838638267669294e-01,-6.170742105015847301e-01,-1.536184500284836218e-01,-2.041853427989889780e-01,-2.317084497296868772e-01
-7.399833813467973087e-01,-1.481847023747501768e-01,-7.788589360396620531e-01,-9.477090315012131061e-01,-5.692143230935921006e-01,-1.162560532650995349e+00,-1.003927740184008988e+00,-3.770292900536569292e-01
-2.562173965947293741e+00,-3.099308760117574835e+00,-2.844952292150360051e+00,-3.435086281064344771e+00,-2.531654375355888664e+00,-2.546836518568123875e+00,-2.869765217777222599e+00,-2.575240614304521447e+00
-3.434846626758063959e+00,-3.764349833466321904e+00,-2.910065772845165100e+00,-3.769421676000569210e+00,-3.648994358449618058e+00,-3.767092580091100817e+00,-3.022417809704319058e+00,-3.098254521620011914e+00
-2.128471657316222565e+00,-2.297283903734330668e+00,-1.220003386333552431e+00,-1.927568521693538095e+00,-2.010541174630586791e+00,-1.837034431658044920e+00,-2.665862910495685689e+00,-1.899448809941515881e+00
-1.905748328709872652e+00,-2.102104484514687677e+00,-1.690745261677177202e+00,-2.609018153345155966e+00,-2.292020135459664765e+00,-1.194946435202813628e+00,-1.962799358126059213e+00,-2.581981468277315894e+00
-4.596085338797965214e+00,-5.264771994301290725e+00,-4.003078052695360434e+00,-4.946044719764099540e+00,-5.226464805534553726e+00,-5.237420587578673015e+00,-4.397539721894576203e+00,-4.967340072615054503e+00
-5.771657396396650874e+00,-6.541543876091784782e+00,-6.104269967068850278e+00,-5.307001362653998910e+00,-6.614817243198144681e+00,-5.642350884735938266e+00,-5.284200227767686719e+00,-7.031171935841392440e+00
-3.947281661740646985e+00,-4.919864278362469534e+00,-3.965977164954674894e+00,-4.200356135643549038e+00,-4.013159885179514497e+00,-4.535861241457416426e+00,-4.495071496004283240e+00,-4.674727017586391753e+00
-2.162545781256119959e+00,-2.094493464849097375e+00,-1.923244300371361293e+00,-1.748955321203512714e+00,-1.749014782563755643e+00,-1.666419749378684312e+00,-1.312382050832728630e+00,-2.752170094164357650e+00
-1.797116010906595784e+00,-2.311083247438356469e+00,-2.066189134996433641e+00,-1.599002245573447611e+00,-1.804062157960508506e+00,-1.755997831802376785e+00,-1.805555948154106138e+00,-2.390880953441867351e+00
-7.769851127583909944e-01,-1.715851897323197539e+00,-1.095976115407974349e+00,-1.321674232704469265e+00,-9.656098695231136730e-01,-1.327735656286789911e+00,-1.361568582414391271e+00,-2.359386412056897253e+00
1.846089960946735387e+00,1.916549424502383747e+00,1.513733848231070267e+00,1.220729533163679603e+00,2.350630363921238253e+00,1.617336330785140941e+00,1.760354252232311678e+00,1.727920765013231552e+00
5.745656908258542472e+00,5.633344831914004480e+00,5.889645771616283554e+00,5.593235312444010177e+00,6.472772465571488887e+00,6.166389975585492955e+00,5.936770250999156673e+00,5.354475827454503900e+00
7.187097500112038517e+00,7.210208311713593332e+00,7.409967421025540624e+00,6.383504403440622532e+00,7.411065476684101760e+00,6.749785247667354326e+00,7.712195762946167932e+00,7.350785298166520931e+00
7.255164519696899461e+00,6.547550178476607030e+00,6.754591939772171649e+00,7.018091562881932255e+00,7.759870310023692319e+00,7.001064719702964290e+00,6.745179627814000156e+00,6.517189142749778341e+00
8.251612702738643890e+00,7.884575827605772247e+00,8.067957981538858903e+00,6.805859736965955697e+00,8.454153388853155704e+00,7.514806614540001206e+00,8.313357921418822016e+00,7.699015554741886369e+00
1.012868697353123082e+01,9.847350654575580009e+00,9.931560824306819413e+00,8.984588221791101503e+00,1.015433392370459664e+01,9.219546880102573283e+00,9.858571808490760091e+00,1.028592987223755095e+01
9.839568484714062535e+00,8.944798093131190342e+00,9.409635952990088370e+00,8.461433892958773129e+00,9.429490914094870391e+00,9.563406899215394219e+00,9.069232125639873132e+00,9.480511973620449950e+00
5.392528722555623766e+00,5.970400691716721830e+00,6.096730512721237005e+00,5.245899642421639086e+00,6.462310252588181925e+00,5.942489007448291893e+00,6.064730567253794113e+00,6.410525707572620746e+00
4.284941038428854654e+00,4.443086506018089743e+00,4.213369301295639247e+00,4.276371557262349299e+00,3.874332670751075014e+00,4.659819650637929911e+00,4.358082879479773908e+00,4.538600714936337432e+00
4.987616898925410602e+00,4.702951696912677448e+00,4.266586328037756282e+00,5.121612951921965973e+00,4.935704109184380961e+00,4.925982583074395293e+00,4.566918022585147341e+00,4.217639394193676061e+00
3.680502978964963923e+00,3.717430970063145601e+00,3.912036279389357940e+00,3.866672012926674284e+00,3.913730321135183488e+00,3.885637101374087354e+00,4.169171499132657388e+00,4.419532471638007998e+00
1.089768484437195983e+00,1.516712172521068158e+00,1.221301310421975650e+00,8.486492856637197768e-01,1.449204509031977617e+00,1.291574685018096247e+00,1.529091577293648641e+00,7.326752354210576135e-01
-1.048616198378463871e+00,-1.077458046322477214e+00,-8.493195290820719778e-01,-1.457454247622329335e+00,-9.077007005567316877e-01,-7.156061970029808927e-01,-4.321228056529197725e-01,-6.142903895525878566e-01
-2.683038138233868053e-01,4.237539209881807656e-01,-1.191582929752555142e-01,-7.323261555675374124e-02,-7.932561381753325258e-02,4.578909599958103649e-01,-9.302859257695200723e-02,-1.480013143801190423e-01
7.248700217029910853e-01,1.059304511543950778e+00,7.920837779974634341e-01,6.914669710561222038e-01,5.241416375198010291e-01,8.831728929122243388e-01,4.435826364651917486e-01,5.590304471242903972e-01
-7.754648528684143782e-01,-1.233061111393739973e+00,-1.313114719344812720e+00,-1.440165067624695094e+00,-1.386390905738533075e+00,-1.264183838969788143e+00,-1.297400995065669305e+00,-9.879859720830040937e-01
-3.467621205786089789e+00,-4.089349734357495159e+00,-3.694511160171277453e+00,-3.942984172527461251e+00,-3.632987701738051189e+00,-4.185044688939378865e+00,-4.017713587801463149e+00,-3.686355515354848400e+00
-4.619967205896648110e+00,-4.647648312644941271e+00,-4.295366400266284579e+00,-4.276326638752540710e+00,-4.310284238464194395e+00,-4.574742855037049694e+00,-5.088341592956304282e+00,-4.174910490341907199e+00
-3.594642811880374822e+00,-3.926406301282045597e+00,-4.070077589678363417e+00,-3.773668406954129750e+00,-4.269306709704082436e+00,-3.696151233801936442e+00,-4.524253211055267343e+00,-4.006224608517620744e+00
-6.183706109390509020e+00,-6.132229668574870729e+00,-6.069688838704204059e+00,-5.789735247028446885e+00,-6.392863397802904579e+00,-5.961580198051191104e+00,-6.438829379950038678e+00,-6.026177575872078584e+00
-8.949204228024941088e+00,-9.081707240791363489e+00,-9.504615947544039045e+00,-9.104100698283261295e+00,-9.376711558478346475e+00,-9.203425033602398386e+00,-9.495488924010336618e+00,-9.146076614136147143e+00
-1.019195982505527986e+01,-9.443231924415810496e+00,-9.546234364365378866e+00,-9.099190358110501364e+00,-9.931094437856284429e+00,-9.809706233008075316e+00,-1.028577179367018779e+01,-9.848381018819310384e+00
-8.203020171515253978e+00,-7.851483496134783913e+00,-7.925450130017464012e+00,-7.280568188344439307e+00,-8.542208473853197148e+00,-7.803711252674169430e+00,-7.879160403794141843e+00,-7.791501113407122148e+00
-7.136789193931028841e+00,-6.822209372799316718e+00,-7.262817696429447523e+00,-6.017688947758414564e+00,-7.263673345003638815e+00,-7.049202339646148729e+00,-7.560419162685914074e+00,-6.823940982323321691e+00
-6.791994942274507174e+00,-7.499133349107893309e+00,-7.328561234348923925e+00,-6.631949919454426023e+00,-8.231046392174610205e+00,-7.409405191556373893e+00,-8.065054667868290394e+00,-7.053464768777121918e+00
-6.125267570496732539e+00,-6.145149471987166656e+00,-6.454439204381284156e+00,-6.089081837128430763e+00,-5.930753213649776256e+00,-5.482701560041892463e+00,-6.363292505693132206e+00,-6.351608778092793450e+00
-2.406893173753206661e+00,-2.266654560968063947e+00,-2.608532322818613469e+00,-2.107690464584115464e+00,-1.414140131899247699e+00,-1.952821991854601480e+00,-2.179651409562951336e+00,-1.645841121524171946e+00
1.499017555816075431e+00,1.819435501022472090e+00,1.437436872380871922e+00,1.293769856016689701e+00,1.438346673264035092e+00,1.577993853592165152e+00,7.910725825833937463e-01,1.438620904458198790e+00
1.544193912622282783e+00,2.518265864901838569e+00,1.336546283142850511e+00,1.474817767037012617e+00,1.263431889611631220e+00,9.503392273671739110e-01,1.455690072415778857e+00,2.417976830935788524e+00
1.673792026058248394e+00,2.531900715466133711e+00,1.478489854567419659e+00,2.071844656745758240e+00,2.290477191051357497e+00,1.964943818733662972e+00,1.674958222716454781e+00,3.006552318570853810e+00
4.301823276563573550e+00,3.820720379453752535e+00,3.775077707351555123e+00,4.114800223485103103e+00,4.078701096379248270e+00,3.945006616068214900e+00,3.902195485980623157e+00,4.562229485558536801e+00
5.854214389421449560e+00,6.365911252628956518e+00,5.893982508668218934e+00,6.174026132159409208e+00,5.991262378653998688e+00,5.706532022226922685e+00,5.920532417801068092e+00,6.510116935284860240e+00
4.559060339113094606e+00,5.242191948250343181e+00,4.180761966011785624e+00,4.654553911111728226e+00,5.019921339760928802e+00,4.609755285769018940e+00,4.358718904521399651e+00,5.252491321940094160e+00
2.003379745560609493e+00,2.228747698603478433e+00,1.350387020916691938e+00,2.192063468303304674e+00,2.424528969144666757e+00,2.008647133234273241e+00,2.574287580616299920e+00,1.826377540791451759e+00
2.041026770180071281e+00,2.331013786987434777e+00,1.841960531257219147e+00,2.475735624798165890e+00,2.112490022263003198e+00,1.514543070242837075e+00,2.252206248147094136e+00,2.107564473222232948e+00
3.411149073565443501e+00,2.985785689395514808e+00,2.917610470250390886e+00,3.593435938869766755e+00,3.352869747730860883e+00,3.777191575015311997e+00,3.213558872432353830e+00,3.578512168184884601e+00
2.056949330626946182e+00,2.909121955397091064e+00,3.034114741115088165e+00,2.753592135383762241e+00,2.861242900353180740e+00,2.872745254550393756e+00,2.811534202156960482e+00,1.806222888010030392e+00
7.665869495065611439e-01,2.726004642593647387e-01,4.527009446567493711e-01,9.677897445848354652e-01,5.307365941169586154e-01,5.213826531700120892e-01,6.905418699690824003e-01,1.585049616453393373e-01
3.315047125922630511e-01,5.091208124604197360e-01,-9.741514495351411007e-02,4.342872711186553936e-01,2.689002129169452693e-01,2.311516456864504687e-01,9.961255849357082415e-01,6.897425311396656600e-01
2.411710835112707230e+00,1.986603564509868525e+00,2.960750504480933021e+00,2.329170623598853851e+00,2.604916638901607406e+00,2.130076907877710646e+00,2.580116316027747825e+00,2.732327460125983709e+00
3.427125321585240858e+00,3.023652247771671853e+00,4.098834300111191986e+00,2.593795277120575005e+00,3.297513240526186884e+00,3.087183649605349967e+00,3.508461424983718935e+00,3.006933735597488777e+00
1.409749849672185418e+00,9.579745002707082957e-01,1.987107952043355663e+00,8.748871742816748398e-01,9.880200285285739570e-01,1.337899076649410546e+00,1.170774304974219415e+00,9.755116015590136191e-01
-2.101907543350777507e-01,-1.058594431737517771e+00,7.306244131133755593e-01,-3.968541787775570762e-01,-8.408996042653140712e-01,-5.140217762493106690e-01,1.912985715518383811e-01,-7.174667183203551346e-01
1.101428256534708439e+00,-3.289997494557025393e-01,7.750654446364886319e-01,1.067153887208295987e-01,6.894030829919479686e-01,-1.088832198345326407e-01,9.929886251552266785e-01,1.546656868209001223e-01
5.481887450611251378e-01,-4.916712425102108819e-01,1.487085100503949819e+00,7.170265335493319903e-01,-3.469706331696604806e-01,5.576865999677450558e-01,8.021036308223932210e-01,-6.573606017754830833e-02
-1.787005515827543745e+00,-2.450295286108802983e+00,-1.600239302609608449e+00,-2.736615067946154944e+00,-2.265663352285178345e+00,-2.019731951870109565e+00,-1.892656408888703456e+00,-2.579346286178239911e+00
-4.230995584251178165e+00,-4.822787732857197085e+00,-3.706168930383089588e+00,-4.401052824099044969e+00,-4.677214937557548247e+00,-4.006378553246190855e+00,-3.988028460762560012e+00,-5.187955090917945711e+00
-3.311537515879165561e+00,-4.244973298632134018e+00,-3.416213479807418185e+00,-3.515415965747658689e+00,-3.641025139448534009e+00,-3.219640468545839074e+00,-3.380515823814620902e+00,-3.819327577847209554e+00
-1.313894457391122206e+00,-1.654737182460870315e+00,-1.366289465684430660e+00,-1.753827804283062619e+00,-1.558164090796305246e+00,-2.337015193330322482e+00,-8.870752742333797292e-01,-1.764918769036464496e+00
-1.730321192044716128e+00,-1.899162616561954842e+00,-1.462873565881645188e+00,-8.506879110717785464e-01,-1.353562318032376144e+00,-1.303862706365499502e+00,-1.388990117631298649e+00,-1.728505741963855646e+00
-1.703397121405455517e+00,-2.554159575681295369e+00,-1.554094066858208389e+00,-2.139939614138765211e+00,-2.328850299747999841e+00,-2.309065461683556642e+00,-2.042756275442090708e+00,-2.621156621978447454e+00
3.602621122215007854e-01,-1.304629179908021464e-01,5.987792841553738477e-01,-8.184376547828134396e-02,3.944015038609482993e-01,-2.547983429629049335e-01,1.703583599245184210e-01,-3.663633613498793462e-01
3.621973116810320636e+00,4.209104805714609654e+00,4.207592456402782233e+00,3.787887975527414852e+00,4.198894949376701824e+00,3.873573624642777435e+00,3.755283554832578474e+00,4.318850365857380247e+00
5.131638801821384099e+00,5.620751401033841077e+00,5.171291778134738060e+00,4.629444462934737103e+00,5.231894868586010716e+00,5.515504475743727042e+00,5.787871194034425848e+00,5.798565354367949176e+00
4.833450564095976176e+00,4.577251378583848229e+00,4.533809057192775605e+00,4.100774141306724907e+00,5.510451402861864523e+00,3.997942133372213380e+00,4.485873268735951491e+00,5.015287427974653767e+00
4.927467442849845725e+00,5.061769693818888527e+00,4.508841829072389729e+00,4.839014985413918168e+00,4.741856549155134104e+00,4.900526200754017125e+00,5.238584953789372278e+00,5.032503682542935231e+00
6.637017774571337014e+00,6.347528228010049567e+00,6.635749056180686445e+00,6.167593830695016877e+00,7.046274549842835633e+00,6.697706292929207272e+00,6.243575814179624928e+00,7.154045392068767661e+00
6.402945355300677654e+00,6.622918003326225822e+00,6.459919917055958472e+00,6.051606716899351035e+00,6.844390721980992964e+00,6.380179004640307738e+00,6.481124870238232916e+00,6.550176370814173588e+00
3.252113929420911820e+00,3.610910103734761289e+00,3.204675225390249071e+00,3.699242560557166826e+00,3.632028658568001944e+00,3.056252208856969688e+00,3.636867124773485394e+00,3.920391389228651491e+00
8.051657588160318069e-01,9.226509390328329063e-01,2.357988331921206937e-02,1.272722918045641194e+00,7.656627981476633593e-01,5.285174278171763662e-01,5.065700723817900819e-02,1.537040774933232878e+00
2.092736571791780076e-01,1.332199719747890532e+00,-5.093303825861763556e-01,1.234087089070186938e+00,1.187322953555694172e+00,1.283452724569331904e+00,1.369806952375586029e+00,1.668161796772610117e+00
1.822472671293354218e-01,1.013779066689354913e+00,-1.744843672921210231e-01,1.052547227032024857e+00,4.388348655090901218e-01,5.858835845008361076e-01,6.424863433169130111e-01,1.395465610453581862e+00
-2.161891224760308372e+00,-9.784457924713836352e-01,-1.526030673708972607e+00,-1.210561303277751799e+00,-1.529594397530253946e+00,-1.004432021300692757e+00,-1.575814240990830228e+00,-1.605247025774598102e+00
-4.029024642344518625e+00,-3.318808463802342068e+00,-4.290366328867571966e+00,-3.694437253097262897e+00,-4.031071865445708724e+00,-3.711522594733800418e+00,-3.779736334093172001e+00,-3.435592669248540787e+00
-3.112271188365640651e+00,-3.842130570429297176e+00,-3.698790749365497010e+00,-3.205078734341145097e+00,-3.519447590784069657e+00,-3.158520564194915003e+00,-3.174509424110657285e+00,-2.259927180839707894e+00
-2.097899161163152115e+00,-1.221299656813086276e+00,-1.397164170961424867e+00,-1.805077490908543858e+00,-1.759819503261003115e+00,-2.235962517988263176e+00,-1.868944935829197629e+00,-1.694964544868842626e+00
-3.768169022887081887e+00,-3.659891217362416960e+00,-2.495528676433975690e+00,-2.813928159851423416e+00,-2.699712647202630933e+00,-2.911308495636322213e+00,-2.766212209444678827e+00,-2.561905757589524768e+00
-6.047531060655735757e+00,-5.534281674826311281e+00,-5.327073687555142101e+00,-5.503087244783086085e+00,-5.717680763449084047e+00,-5.255861803056780523e+00,-5.469710438863439883e+00,-4.707647677492670546e+00
-6.293141594631648239e+00,-5.588179030770411337e+00,-5.877493020474712004e+00,-6.157861179176033595e+00,-5.942261389768432878e+00,-6.348182202566530208e+00,-5.614312403932349760e+00,-5.527376868850413238e+00
-5.178687811390862983e+00,-4.951796317129734781e+00,-4.756135788285097199e+00,-4.526484736439341461e+00,-5.163382935184716693e+00,-4.714115569707913345e+00,-4.933197178506603109e+00,-4.011617660106094441e+00
-6.034381669949074656e+00,-6.153750859775356297e+00,-5.521896456505447581e+00,-5.322869139818330098e+00,-6.359313498443128765e+00,-5.649113785662500220e+00,-5.356266523623411047e+00,-5.947724276307564395e+00
-8.685843889650957550e+00,-8.768172973716344742e+00,-7.885978673690596352e+00,-7.564657296980477064e+00,-8.948919536789842866e+00,-8.555132370678164122e+00,-8.404737818045713738e+00,-8.874351041524105810e+00
-9.625015394731741836e+00,-8.914125331322098944e+00,-9.083500850550406014e+00,-9.036318973928029408e+00,-9.776260454732307537e+00,-8.859164409875422308e+00,-9.998119061039378863e+00,-9.096807205297164245e+00
-7.016892411057242818e+00,-7.576182194646719381e+00,-6.823684560281453315e+00,-6.535874163744749943e+00,-7.667842929415729536e+00,-7.541554931250219695e+00,-6.437542300972401321e+00,-7.661586486566521081e+00
-5.617057237958784199e+00,-4.764824593231418604e+00,-4.824506039129324186e+00,-4.683343126168565185e+00,-5.381072295292899099e+00,-4.887373302012617771e+00,-5.466207718820064621e+00,-5.468259972791319257e+00
-5.612085859828000345e+00,-5.128301883776971160e+00,-5.534071251589468332e+00,-4.946206599321376629e+00,-5.345790719461994911e+00,-4.538846761639290683e+00,-4.803668139221665356e+00,-5.378440691422201603e+00
-4.039963353977768179e+00,-4.409088962368715947e+00,-3.868620025877602675e+00,-3.699391983442714249e+00,-4.691808509236357949e+00,-3.571842702292523875e+00,-4.118132799037274694e+00,-3.878286695536103945e+00
-4.606926209782856163e-01,-1.749345216912543688e-01,-8.837062639892782900e-02,2.325687560547748944e-01,-4.954577985722609101e-01,1.169420161611147424e-01,3.183270772803268867e-01,1.842803904071169119e-01
4.300533527129531741e+00,3.746203060905136439e+00,3.340250034887621844e+00,4.020915388626539411e+00,4.342018935716880357e+00,3.913321411183116716e+00,3.919627158712999826e+00,4.326203011804565790e+00
5.384156427103630627e+00,5.371638814322255762e+00,4.544717588686821408e+00,4.793363419469802267e+00,5.171598647135468241e+00,4.833936542097410083e+00,5.440054706709477550e+00,5.238017464594229011e+00
5.370019299278919966e+00,5.323250266448884105e+00,4.869851788394768732e+00,4.669897867384656287e+00,5.600229520419746976e+00,4.900499788464042439e+00,5.217947322658576859e+00,5.773730781870651363e+00
7.808177126364789444e+00,6.483982495319058792e+00,7.200860238770717459e+00,6.214378170992357120e+00,7.693124429096596550e+00,7.044020074931768960e+00,7.694574037965466573e+00,8.510570110902982321e+00
9.344829261896244077e+00,9.101119419662143883e+00,9.244380947423316286e+00,8.594042129835971267e+00,9.305128836272809068e+00,8.873393194184647115e+00,9.587994473533655082e+00,9.671429465724253660e+00
